"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Crm Cd","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","LOCATION","LAT","LON"
"231519224","12/20/2023 0:00","12/19/2023 0:00","2200","15","N Hollywood","510","VEHICLE - STOLEN","0","","","5500    FULCHER                      AV","34.17","-118.373"
"231225332","12/20/2023 0:00","12/20/2023 0:00","1950","12","77th Street","210","ROBBERY","42","M","H","76TH                         ST","33.9713","-118.2674"
"231422058","12/20/2023 0:00","12/20/2023 0:00","715","14","Pacific","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","64","F","W","500    VENICE                       BL","33.9875","-118.4668"
"231719487","12/20/2023 0:00","12/14/2023 0:00","730","17","Devonshire","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","X","X","18700    PARTHENIA                    ST","34.2282","-118.5405"
"231225293","12/20/2023 0:00","12/20/2023 0:00","1201","12","77th Street","210","ROBBERY","0","X","X","5800 S  VERMONT                      AV","33.9856","-118.2915"
"232019517","12/20/2023 0:00","12/20/2023 0:00","2300","20","Olympic","210","ROBBERY","30","M","H","1100 S  WESTMORELAND                 AV","34.0508","-118.2891"
"230917694","12/20/2023 0:00","12/19/2023 0:00","1844","9","Van Nuys","310","BURGLARY","41","M","O","4500    STANSBURY                    AV","34.153","-118.4411"
"231719439","12/20/2023 0:00","12/19/2023 0:00","1730","17","Devonshire","510","VEHICLE - STOLEN","0","","","DUPONT","34.2536","-118.6017"
"230917727","12/20/2023 0:00","12/19/2023 0:00","1137","9","Van Nuys","946","OTHER MISCELLANEOUS CRIME","34","F","H","14800    SATICOY                      ST","34.2084","-118.4599"
"231422034","12/20/2023 0:00","12/19/2023 0:00","2340","14","Pacific","510","VEHICLE - STOLEN","0","","","5400 W  CENTURY                      BL","33.9453","-118.3747"
"231422129","12/20/2023 0:00","12/16/2023 0:00","1055","14","Pacific","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","25","M","H","BERRYMAN                     AV","34.0114","-118.4241"
"231615169","12/20/2023 0:00","12/20/2023 0:00","130","16","Foothill","310","BURGLARY","0","M","O","7600    SAN FERNANDO                 RD","34.2092","-118.3545"
"231821023","12/20/2023 0:00","12/20/2023 0:00","640","18","Southeast","210","ROBBERY","0","X","X","500 W  EL SEGUNDO                   BL","33.9201","-118.2868"
"232019560","12/20/2023 0:00","11/24/2023 0:00","2025","20","Olympic","330","BURGLARY FROM VEHICLE","29","F","C","3700 W  6TH                          ST","34.0636","-118.3029"
"232019536","12/20/2023 0:00","12/18/2023 0:00","2100","20","Olympic","330","BURGLARY FROM VEHICLE","33","F","B","500 S  GRAMERCY                     PL","34.0653","-118.3128"
"231322313","12/20/2023 0:00","12/17/2023 0:00","1500","13","Newton","330","BURGLARY FROM VEHICLE","36","M","B","1000    MATEO                        ST","34.0315","-118.2323"
"231901044","12/20/2023 0:00","12/20/2023 0:00","100","19","Mission","761","BRANDISH WEAPON","41","M","B","7900    BRIMFIELD                    AV","34.2147","-118.4576"
"231821052","12/20/2023 0:00","12/20/2023 0:00","2005","18","Southeast","330","BURGLARY FROM VEHICLE","53","F","H","100 W  87TH                         ST","33.9586","-118.2739"
"231821043","12/20/2023 0:00","12/20/2023 0:00","1","18","Southeast","624","BATTERY - SIMPLE ASSAULT","12","M","O","1400 E  114TH                        ST","33.9311","-118.2493"
"231117066","12/20/2023 0:00","12/19/2023 0:00","1330","11","Northeast","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","2900    LOS FELIZ                    BL","34.1207","-118.2641"
"232019516","12/20/2023 0:00","12/19/2023 0:00","830","20","Olympic","510","VEHICLE - STOLEN","0","","","3RD","34.0745","-118.296"
"232019538","12/20/2023 0:00","12/20/2023 0:00","1730","20","Olympic","626","INTIMATE PARTNER - SIMPLE ASSAULT","38","F","H","700 S  MARIPOSA                     AV","34.0598","-118.2987"
"231225345","12/20/2023 0:00","12/20/2023 0:00","1500","12","77th Street","624","BATTERY - SIMPLE ASSAULT","63","M","A","9100 S  WESTERN                      AV","33.9545","-118.309"
"231225275","12/20/2023 0:00","12/19/2023 0:00","1630","12","77th Street","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","36","F","B","700 E  78TH                         ST","33.9684","-118.263"
"232117889","12/20/2023 0:00","12/11/2023 0:00","2030","21","Topanga","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","48","F","O","7100    WOODLAKE                     AV","34.1987","-118.6321"
"231225297","12/20/2023 0:00","12/20/2023 0:00","1300","12","77th Street","761","BRANDISH WEAPON","61","F","H","2000 W  FLORENCE                     AV","33.9746","-118.3134"
"231519205","12/20/2023 0:00","12/19/2023 0:00","1420","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"232019533","12/20/2023 0:00","12/20/2023 0:00","1545","20","Olympic","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","3100 W  OLYMPIC                      BL","34.0526","-118.3058"
"231117090","12/20/2023 0:00","12/20/2023 0:00","1250","11","Northeast","761","BRANDISH WEAPON","77","M","A","3900 N  FIGUEROA                     ST","34.0914","-118.211"
"230917771","12/20/2023 0:00","12/19/2023 0:00","1820","9","Van Nuys","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","33","M","W","14000    VALLEY VISTA                 BL","34.15","-118.4424"
"231519237","12/20/2023 0:00","12/19/2023 0:00","1335","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231821009","12/20/2023 0:00","12/19/2023 0:00","1900","18","Southeast","510","VEHICLE - STOLEN","0","","","100 W  111TH                        PL","33.9339","-118.2739"
"231017387","12/20/2023 0:00","12/18/2023 0:00","1530","10","West Valley","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","5900    RESEDA                       BL","34.1769","-118.5384"
"231821049","12/20/2023 0:00","12/20/2023 0:00","1620","18","Southeast","901","VIOLATION OF RESTRAINING ORDER","61","F","H","600 E  IMPERIAL                     HY","33.9345","-118.2623"
"231519200","12/20/2023 0:00","12/19/2023 0:00","1212","15","N Hollywood","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","11600    SHERMAN                      WY","34.2012","-118.3845"
"231422084","12/20/2023 0:00","12/20/2023 0:00","1830","14","Pacific","946","OTHER MISCELLANEOUS CRIME","0","X","X","12300    CULVER                       BL","33.942","-118.4095"
"232117926","12/20/2023 0:00","12/20/2023 0:00","50","21","Topanga","310","BURGLARY","0","M","W","21500    OXNARD                       ST","34.1793","-118.5981"
"231422127","12/20/2023 0:00","12/19/2023 0:00","830","14","Pacific","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","40","M","W","6100 W  CENTURY                      BL","33.9456","-118.3911"
"231918066","12/20/2023 0:00","12/20/2023 0:00","1210","19","Mission","761","BRANDISH WEAPON","55","M","W","15500    ROMAR                        ST","34.2545","-118.4697"
"230917710","12/20/2023 0:00","12/20/2023 0:00","1430","9","Van Nuys","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","31","M","O","VOSE                         ST","34.1985","-118.4488"
"231225325","12/20/2023 0:00","11/25/2023 0:00","355","12","77th Street","330","BURGLARY FROM VEHICLE","34","F","H","6800    CRENSHAW                     BL","33.9764","-118.3309"
"231117073","12/20/2023 0:00","12/16/2023 0:00","2230","11","Northeast","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0","X","X","3300 W  SUNSET                       BL","34.0917","-118.2741"
"231615204","12/20/2023 0:00","12/20/2023 0:00","1545","16","Foothill","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","55","M","H","6800    FOOTHILL                     BL","34.2516","-118.2816"
"231719488","12/20/2023 0:00","12/13/2023 0:00","1030","17","Devonshire","440","THEFT PLAIN - PETTY ($950 & UNDER)","62","F","W","17800    SUPERIOR                     ST","34.2468","-118.5216"
"231821034","12/20/2023 0:00","12/12/2023 0:00","1100","18","Southeast","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","36","F","B","9600    DEFIANCE                     AV","33.9494","-118.2453"
"231225284","12/20/2023 0:00","12/19/2023 0:00","1500","12","77th Street","510","VEHICLE - STOLEN","0","","","1400 W  55TH                         ST","33.9923","-118.3002"
"231017373","12/20/2023 0:00","12/19/2023 0:00","630","10","West Valley","648","ARSON","49","F","A","5900    RESEDA                       BL","34.1769","-118.5384"
"231519251","12/20/2023 0:00","12/20/2023 0:00","1040","15","N Hollywood","210","ROBBERY","30","M","W","4400    LANKERSHIM                   BL","34.1497","-118.3694"
"231519247","12/20/2023 0:00","12/19/2023 0:00","1310","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231519304","12/20/2023 0:00","12/19/2023 0:00","1600","15","N Hollywood","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","11500    RIVERSIDE                    DR","34.1577","-118.3823"
"230917857","12/20/2023 0:00","12/20/2023 0:00","1840","9","Van Nuys","888","TRESPASSING","0","X","X","14600    VENTURA                      BL","34.1547","-118.453"
"231117082","12/20/2023 0:00","12/19/2023 0:00","1930","11","Northeast","510","VEHICLE - STOLEN","0","","","1100 N  HELIOTROPE                   DR","34.0909","-118.295"
"231519226","12/20/2023 0:00","12/19/2023 0:00","800","15","N Hollywood","210","ROBBERY","22","M","H","5500    BONNER                       AV","34.17","-118.3741"
"231821032","12/20/2023 0:00","3/1/2023 0:00","1200","18","Southeast","810","SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ","14","F","H","600 E  89TH                         ST","33.9556","-118.2651"
"231918144","12/20/2023 0:00","10/27/2023 0:00","1540","19","Mission","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","45","F","H","15200    SUNBURST                     ST","34.2345","-118.4643"
"231519249","12/20/2023 0:00","12/19/2023 0:00","1420","15","N Hollywood","888","TRESPASSING","0","M","B","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231719484","12/20/2023 0:00","12/20/2023 0:00","1400","17","Devonshire","510","VEHICLE - STOLEN","0","","","16400    NORDHOFF                     ST","34.2422","-118.4897"
"231519229","12/20/2023 0:00","12/20/2023 0:00","235","15","N Hollywood","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","64","F","B","5300    LANKERSHIM                   BL","34.167","-118.3759"
"231719499","12/20/2023 0:00","12/20/2023 0:00","2230","17","Devonshire","626","INTIMATE PARTNER - SIMPLE ASSAULT","36","F","H","8500    DE SOTO                      AV","34.2246","-118.5885"
"230917693","12/20/2023 0:00","12/19/2023 0:00","1859","9","Van Nuys","310","BURGLARY","34","F","W","5600    RANCHITO                     AV","34.1721","-118.4356"
"231017381","12/20/2023 0:00","2/17/2023 0:00","1500","10","West Valley","310","BURGLARY","38","F","W","5200    ETIWANDA                     AV","34.1651","-118.5312"
"231918050","12/20/2023 0:00","12/20/2023 0:00","100","19","Mission","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","38","F","B","7900    BRIMFIELD                    AV","34.2147","-118.4576"
"231519278","12/20/2023 0:00","12/19/2023 0:00","1252","15","N Hollywood","888","TRESPASSING","33","M","O","12700    BLYTHE                       ST","34.2147","-118.4096"
"232019502","12/20/2023 0:00","12/9/2023 0:00","1900","20","Olympic","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","46","M","O","3100    WILSHIRE                     BL","34.0618","-118.2891"
"230917688","12/20/2023 0:00","12/19/2023 0:00","1725","9","Van Nuys","626","INTIMATE PARTNER - SIMPLE ASSAULT","20","F","H","14300    VALERIO                      ST","34.2048","-118.4444"
"231017389","12/20/2023 0:00","12/20/2023 0:00","1815","10","West Valley","510","VEHICLE - STOLEN","0","","","7400    GLORIA                       AV","34.2048","-118.4793"
"231322370","12/20/2023 0:00","12/20/2023 0:00","2300","13","Newton","439","FALSE POLICE REPORT","0","M","W","700 E  JEFFERSON                    BL","34.0153","-118.2653"
"231017405","12/20/2023 0:00","12/20/2023 0:00","1805","10","West Valley","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","29","F","H","6400    RESEDA                       BL","34.1847","-118.5441"
"231918143","12/20/2023 0:00","12/15/2023 0:00","2114","19","Mission","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","14700    RINALDI                      ST","34.2811","-118.4528"
"231615213","12/20/2023 0:00","5/27/2023 0:00","100","16","Foothill","354","THEFT OF IDENTITY","53","F","H","10800    LEHIGH                       AV","34.2664","-118.4144"
"231422070","12/20/2023 0:00","6/10/2023 0:00","1215","14","Pacific","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0","X","X","9000    AIRPORT                      BL","33.9553","-118.3857"
"231918049","12/20/2023 0:00","12/20/2023 0:00","540","19","Mission","510","VEHICLE - STOLEN","0","","","9000    CANTERBURY                   AV","34.2325","-118.4276"
"231918051","12/20/2023 0:00","12/19/2023 0:00","2300","19","Mission","901","VIOLATION OF RESTRAINING ORDER","34","F","H","8100    LANGDON                      AV","34.2176","-118.4688"
"231422035","12/20/2023 0:00","12/19/2023 0:00","1730","14","Pacific","510","VEHICLE - STOLEN","0","","","8900    READING                      AV","33.9566","-118.3818"
"231225306","12/20/2023 0:00","12/20/2023 0:00","1645","12","77th Street","761","BRANDISH WEAPON","29","F","B","5700 S  BUDLONG                      AV","33.9905","-118.2959"
"232019495","12/20/2023 0:00","12/20/2023 0:00","1348","20","Olympic","310","BURGLARY","43","M","W","900    3RD                          AV","34.0559","-118.3165"
"231117081","12/20/2023 0:00","12/19/2023 0:00","325","11","Northeast","330","BURGLARY FROM VEHICLE","37","F","W","2300    MEADOW VALLEY                TR","34.1016","-118.2709"
"232117916","12/20/2023 0:00","12/20/2023 0:00","2350","21","Topanga","624","BATTERY - SIMPLE ASSAULT","47","M","W","7500    JORDAN                       AV","34.2065","-118.6029"
"231422065","12/20/2023 0:00","11/9/2023 0:00","1200","14","Pacific","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0","X","X","5700 W  96TH                         ST","33.9494","-118.3817"
"231117086","12/20/2023 0:00","12/20/2023 0:00","1035","11","Northeast","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","55","M","W","FOUNTAIN","34.0958","-118.2841"
"231719467","12/20/2023 0:00","12/19/2023 0:00","1545","17","Devonshire","310","BURGLARY","0","X","X","19100    NORDHOFF                     ST","34.2355","-118.5492"
"231422030","12/20/2023 0:00","12/20/2023 0:00","1130","14","Pacific","210","ROBBERY","82","F","A","13100    MINDANAO                     WY","33.9865","-118.4363"
"232019474","12/20/2023 0:00","12/20/2023 0:00","500","20","Olympic","510","VEHICLE - STOLEN","0","","","WILSHIRE                     BL","34.0581","-118.3066"
"231821048","12/20/2023 0:00","12/20/2023 0:00","1720","18","Southeast","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","100 W  108TH                        ST","33.9401","-118.2761"
"231117058","12/20/2023 0:00","12/19/2023 0:00","1540","11","Northeast","624","BATTERY - SIMPLE ASSAULT","15","M","H","1800    YOSEMITE                     DR","34.1335","-118.2065"
"231422041","12/20/2023 0:00","12/20/2023 0:00","530","14","Pacific","623","BATTERY POLICE (SIMPLE)","0","M","X","200    WORLD                        WY","33.9455","-118.4003"
"231322306","12/20/2023 0:00","12/20/2023 0:00","1340","13","Newton","210","ROBBERY","54","M","H","STANFORD                     AV","34.0313","-118.2505"
"231117074","12/20/2023 0:00","12/17/2023 0:00","2021","11","Northeast","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","6200    YORK                         BL","34.1155","-118.1843"
"231225276","12/20/2023 0:00","12/19/2023 0:00","1630","12","77th Street","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0","X","X","700 E  78TH                         ST","33.9684","-118.263"
"232117911","12/20/2023 0:00","12/20/2023 0:00","1130","21","Topanga","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","69","F","W","6700    FALLBROOK                    AV","34.1883","-118.6274"
"231117059","12/20/2023 0:00","12/19/2023 0:00","1350","11","Northeast","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","X","X","2200    COLORADO                     BL","34.1391","-118.2141"
"232117925","12/20/2023 0:00","12/20/2023 0:00","1815","21","Topanga","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","M","W","21700    VICTORY                      BL","34.1877","-118.6015"
"230917695","12/20/2023 0:00","12/19/2023 0:00","1830","9","Van Nuys","310","BURGLARY","48","M","B","14000    HUSTON                       ST","34.1599","-118.4372"
"232019476","12/20/2023 0:00","12/18/2023 0:00","900","20","Olympic","510","VEHICLE - STOLEN","0","","","800 S  HARVARD                      BL","34.0581","-118.3066"
"232019493","12/20/2023 0:00","12/20/2023 0:00","515","20","Olympic","210","ROBBERY","61","M","W","VERMONT","34.0628","-118.2917"
"231821050","12/20/2023 0:00","12/20/2023 0:00","1500","18","Southeast","624","BATTERY - SIMPLE ASSAULT","45","F","B","AVALON                       BL","33.931","-118.2652"
